mq2,mq135,temp,hum,lat,lon,alt
31.88,11255.45,24,33,52.534393,13.435849,10.3
31.88,429.18,25,31,52.534378,13.435847,10.3
31.19,378.35,25,33,52.534378,13.435847,8.5
31.88,414.15,25,32,52.534374,13.435854,8
31.88,421.62,25,30,52.534374,13.435842,7.9
32.58,392.37,25,30,52.534374,13.435829,7.9
31.88,371.48,24,33,52.534374,13.435829,7.7
31.19,406.79,25,32,52.53437,13.435821,6.7
31.19,399.53,22,20,52.53437,13.435827,6.3
31.88,392.37,22,20,52.534367,13.435818,6.3
32.58,371.48,25,32,52.534367,13.435818,5.9
32.58,399.53,25,32,52.534367,13.435807,6.2
31.88,399.53,22,20,52.53437,13.435785,6.2
31.19,406.79,25,32,52.534374,13.435776,6.2
31.19,371.48,25,33,52.534374,13.435776,7.1
31.88,392.37,25,31,52.534374,13.435761,7.7
31.19,392.37,24,31,52.53437,13.435768,6.9
31.88,399.53,24,33,52.53437,13.435765,6.9
31.88,364.72,25,31,52.53437,13.435765,7.9
31.88,399.53,25,31,52.53437,13.435772,8.7
31.19,385.31,25,33,52.534378,13.435781,10.1
31.19,392.37,22,20,52.53437,13.435777,10.1
31.88,371.48,25,31,52.53437,13.435777,8.9
31.19,392.37,25,31,52.53437,13.435776,8.7
31.88,385.31,22,20,52.53437,13.435763,8.2
31.19,385.31,25,32,52.53437,13.435753,8.2
31.88,392.37,25,31,52.53437,13.435764,8.2
31.88,351.46,25,32,52.53437,13.435764,8
31.19,385.31,26,31,52.534363,13.435759,5.7
31.19,392.37,25,32,52.534359,13.435749,4.5
31.19,392.37,25,31,52.534355,13.435728,4.5
31.88,371.48,22,20,52.534355,13.435728,3.1
31.19,385.31,25,32,52.534351,13.43573,2
31.19,385.31,25,33,52.534348,13.435722,1
31.19,399.53,20,19,52.534348,13.435723,1
31.19,371.48,22,20,52.534348,13.435723,0.2
31.19,378.35,21,20,52.534348,13.435706,-0.2
31.19,392.37,25,31,52.53434,13.435704,-1.7
30.51,378.35,25,31,52.53434,13.43571,-1.7
31.19,351.46,25,31,52.53434,13.43571,-2.7
30.51,392.37,25,30,52.534336,13.435724,-3.7
30.51,392.37,22,20,52.534336,13.435733,-4.2
30.51,378.35,25,31,52.534332,13.435742,-4.2
30.51,351.46,22,20,52.534332,13.435742,-5.2
31.19,385.31,22,20,52.534332,13.435732,-5.2
30.51,385.31,21,20,52.53434,13.435729,-4.5
30.51,371.48,25,30,52.534344,13.435741,-4.5
30.51,351.46,25,31,52.534344,13.435741,-4.3
30.51,392.37,22,20,52.534348,13.435746,-4.3
30.51,364.72,25,32,52.534348,13.435746,-3.5
30.51,371.48,25,32,52.534348,13.435756,-3.6
29.85,371.48,22,20,52.534359,13.435749,-3.6
29.85,351.46,22,20,52.534359,13.435749,-1.2
29.85,378.35,22,20,52.53437,13.435755,1.6
30.51,385.31,25,31,52.534382,13.435771,5
30.51,364.72,22,20,52.534389,13.435793,5
29.85,351.46,25,31,52.534389,13.435793,8.5
30.51,371.48,22,20,52.534363,13.435748,-0.1
29.85,392.37,22,20,52.53437,13.435733,-1
29.85,371.48,25,32,52.534378,13.435727,-1
30.51,351.46,21,20,52.534378,13.435727,-0.6
29.85,371.48,22,20,52.53437,13.435721,-1
29.85,392.37,22,20,52.534359,13.435745,-1.3
29.85,385.31,22,20,52.534359,13.43573,-1.2
29.85,378.35,25,31,52.534363,13.435719,-1.2
29.85,351.46,22,20,52.534363,13.435719,-1.3
29.85,371.48,22,20,52.534359,13.435743,-0.9
29.85,364.72,22,20,52.534367,13.435729,-0.7
29.19,371.48,22,20,52.534363,13.43572,-0.7
29.19,358.04,25,31,52.534363,13.43572,4.3
29.85,371.48,22,20,52.53437,13.435736,5.8
29.19,371.48,25,31,52.534363,13.435724,6.2
29.19,378.35,22,20,52.534348,13.435747,6.2
29.85,351.46,25,32,52.534348,13.435747,7
29.19,364.72,26,31,52.53434,13.435752,7.7
29.19,364.72,22,20,52.534328,13.435761,7.9
29.19,364.72,22,20,52.534325,13.43577,7.9
29.19,344.98,26,31,52.534325,13.43577,8.5
29.19,364.72,26,31,52.534317,13.435781,9
29.19,378.35,25,31,52.534306,13.435774,9.9
29.85,358.04,22,20,52.534306,13.43579,9.9
28.55,332.28,25,32,52.534306,13.43579,10
29.19,364.72,25,31,52.534298,13.435785,8
29.19,378.35,25,31,52.534294,13.435778,3.4
29.19,364.72,22,20,52.53429,13.435765,3.4
29.19,326.07,25,33,52.53429,13.435765,1.1
28.55,385.31,26,32,52.534245,13.435655,1.1
27.92,344.98,25,30,52.534245,13.435655,-1.1
28.55,358.04,22,20,52.534256,13.43562,-0.9
28.55,378.35,25,32,52.534271,13.435634,-3.5
28.55,358.04,22,20,52.534286,13.43566,-3.5
28.55,338.58,25,31,52.534286,13.43566,-3.9
28.55,371.48,25,30,52.534298,13.435665,-4.3
28.55,378.35,25,32,52.534302,13.435676,-3.7
28.55,364.72,22,20,52.534313,13.435664,-3.7
28.55,338.58,26,32,52.534313,13.435664,-3.5
29.19,351.46,26,31,52.534317,13.435665,-5.2
28.55,371.48,25,32,52.534321,13.435668,-6.3
28.55,358.04,25,32,52.534317,13.435655,-7.4
28.55,364.72,26,30,52.534321,13.435654,-7.4
28.55,338.58,25,32,52.534321,13.435654,-7.7
27.92,364.72,25,32,52.534321,13.435646,-8
28.55,358.04,22,20,52.534321,13.43565,-8.3
28.55,358.04,22,20,52.534321,13.435653,-8.3
28.55,344.98,22,20,52.534321,13.435653,-8.3
28.55,351.46,22,20,52.534325,13.435655,-8.4
28.55,364.72,25,31,52.534325,13.43565,-9
27.92,371.48,22,20,52.534325,13.435643,-9
27.92,332.28,25,32,52.534325,13.435643,-10.2
27.92,351.46,26,31,52.534325,13.435635,-11.6
27.92,364.72,22,20,52.534325,13.435627,-13.7
28.55,364.72,25,32,52.534325,13.435621,-13.7
27.92,338.58,26,31,52.534325,13.435621,-15.8
28.55,351.46,25,31,52.53434,13.435645,-10.1
27.92,358.04,22,20,52.534344,13.435652,-7.9
29.19,351.46,25,31,52.534348,13.435676,-7.9
28.55,344.98,22,20,52.534348,13.435676,-16.4
28.55,344.98,25,31,52.534355,13.435701,-17.5
28.55,358.04,25,31,52.534355,13.435718,-27.3
27.92,371.48,26,31,52.534351,13.435734,-27.7
27.92,364.72,25,31,52.534351,13.435744,-27.7
27.92,332.28,22,20,52.534351,13.435744,-28
27.92,344.98,20,19,52.534351,13.435755,-27.5
27.92,358.04,22,20,52.534351,13.435765,-26.5
28.55,358.04,26,31,52.534351,13.435772,-26.5
27.92,332.28,23,19,52.534351,13.435772,-25.6
27.92,364.72,25,31,52.534348,13.435779,-24.9
27.92,351.46,26,31,52.534348,13.435809,-24.6
27.92,344.98,23,19,52.534351,13.435831,-24.6
27.92,332.28,22,20,52.534351,13.435831,-24.2
27.92,364.72,22,20,52.534355,13.435893,-23.8
27.92,351.46,26,32,52.534355,13.435956,-23.4
27.92,364.72,25,32,52.534359,13.436024,-23.4
27.92,338.58,26,31,52.534359,13.436024,-23.4
27.92,351.46,26,31,52.534363,13.436081,-23.2
27.92,344.98,25,31,52.53437,13.436137,-22.2
27.92,358.04,25,31,52.534374,13.436173,-21.4
27.92,344.98,25,31,52.534374,13.43622,-21.4
27.92,332.28,25,31,52.534374,13.43622,-20.8
27.92,351.46,22,20,52.534386,13.436277,-18
27.92,338.58,25,31,52.534378,13.436287,-18
27.30,319.94,26,32,52.534378,13.436287,-12.9
27.92,364.72,26,32,52.534374,13.436288,-17.3
27.92,358.04,25,31,52.534374,13.436322,-16.9
27.92,344.98,25,30,52.534382,13.436346,-15.9
27.30,351.46,26,32,52.534382,13.43637,-15.9
27.92,319.94,25,31,52.534382,13.43637,-13.2
27.30,358.04,22,20,52.534374,13.436407,-13.2
27.30,326.07,22,20,52.534374,13.436407,-4.1
27.30,358.04,22,20,52.534382,13.4364,-1.6
27.30,344.98,25,31,52.534405,13.43634,1.8
27.92,344.98,22,20,52.534401,13.436346,2.2
27.92,351.46,22,20,52.534405,13.436352,2.2
27.30,338.58,26,30,52.534405,13.436352,2.1
27.30,351.46,25,31,52.534386,13.436377,4.5
27.30,358.04,26,32,52.534378,13.43638,4.5
27.30,332.28,25,30,52.534378,13.43638,4.9
27.30,338.58,25,31,52.534363,13.436393,6.3
27.30,358.04,26,32,52.53437,13.436446,6.3
27.30,332.28,26,32,52.53437,13.436446,-4.6
27.30,344.98,26,30,52.534374,13.43651,-4.2
27.30,351.46,25,31,52.534374,13.43654,-5.9
27.30,344.98,25,31,52.534378,13.436547,-5.9
26.69,338.58,25,31,52.534378,13.436547,-5.2
27.30,338.58,26,32,52.534386,13.436555,-4.2
26.69,344.98,25,32,52.534386,13.436563,-3.2
26.69,351.46,26,32,52.534393,13.436549,-3.2
26.09,326.07,25,31,52.534393,13.436549,-1.5
26.69,344.98,22,20,52.534405,13.436561,0.7
27.30,358.04,26,31,52.534409,13.436563,2.2
26.69,358.04,23,19,52.534416,13.43656,3.5
27.30,332.28,25,31,52.534416,13.436558,3.5
26.69,319.94,26,30,52.534416,13.436558,4.7
26.69,344.98,26,31,52.53442,13.436559,4.3
26.69,344.98,26,32,52.53442,13.436536,2.6
26.69,351.46,26,32,52.534424,13.436514,2.6
26.69,319.94,22,20,52.534424,13.436514,3.2
27.30,338.58,26,32,52.534424,13.436495,5.2
26.69,338.58,26,31,52.534424,13.436467,4.8
26.69,358.04,22,20,52.534424,13.436449,4.8
26.69,326.07,25,31,52.534424,13.436449,11.5
27.30,338.58,26,31,52.534424,13.436434,12.3
26.69,344.98,26,31,52.534428,13.436425,12.7
26.69,358.04,22,20,52.534431,13.436417,12.7
26.69,326.07,26,32,52.534431,13.436417,12.7
26.09,332.28,23,19,52.534435,13.436408,12.7
26.69,344.98,25,31,52.534435,13.436402,12.4
26.69,332.28,26,32,52.534439,13.436398,12.4
26.69,313.91,26,31,52.534439,13.436398,12.3
26.69,351.46,25,30,52.534439,13.436395,12.3
26.69,313.91,25,31,52.534439,13.436395,12.1
27.30,344.98,26,32,52.534439,13.436391,11.6
26.69,326.07,26,31,52.534443,13.436388,11.6
27.30,319.94,26,31,52.534443,13.436388,11
26.09,338.58,26,31,52.534443,13.436386,10.2
26.69,351.46,25,31,52.534443,13.436384,9.6
26.69,344.98,26,30,52.534443,13.436387,9.6
27.30,319.94,26,30,52.534443,13.436387,9.3
26.69,338.58,26,31,52.534443,13.436389,9.2
26.09,332.28,26,31,52.534443,13.436389,8.6
26.69,344.98,26,32,52.534443,13.436385,8.6
26.69,319.94,25,33,52.534443,13.436385,8
26.69,344.98,26,31,52.534443,13.436389,7.6
26.69,338.58,26,31,52.534443,13.436387,7.5
26.69,344.98,26,31,52.534443,13.436399,7.5
26.09,326.07,26,31,52.534443,13.436399,6.6
26.69,332.28,26,33,52.534447,13.436408,6.6
26.69,338.58,25,31,52.534447,13.43641,6.6
26.09,351.46,23,19,52.534451,13.436407,6.3
26.69,332.28,26,32,52.534447,13.43641,6.3
26.69,313.91,26,31,52.534447,13.43641,6
26.09,351.46,26,31,52.534435,13.436436,6.2
26.09,332.28,26,31,52.534439,13.436454,7.5
26.69,344.98,26,32,52.534447,13.436461,7.5
26.69,319.94,23,19,52.534447,13.436461,7.5
26.09,326.07,26,31,52.534447,13.436482,7.7
26.69,344.98,26,31,52.534451,13.436485,7.1
26.09,338.58,25,32,52.534451,13.43651,7.1
26.09,307.96,26,32,52.534451,13.43651,6.6
26.09,338.58,26,31,52.534451,13.436536,7.4
26.09,338.58,25,31,52.534458,13.436556,8.4
26.69,332.28,26,32,52.534462,13.436595,8.4
26.09,313.91,26,31,52.534462,13.436595,9.6
26.09,344.98,20,19,52.534466,13.436604,10.9
26.69,332.28,26,31,52.534473,13.436637,11.5
26.09,344.98,23,19,52.534466,13.436627,11.5
26.09,326.07,26,32,52.534466,13.436627,8.1
26.09,319.94,26,31,52.534466,13.436631,6.7
26.69,338.58,25,31,52.534466,13.436638,5.7
26.09,338.58,25,31,52.534462,13.436653,5.7
26.69,313.91,26,31,52.534462,13.436653,5.6
26.09,332.28,25,31,52.534462,13.43665,4.8
25.50,344.98,25,31,52.53447,13.436681,2.1
26.69,338.58,26,32,52.534477,13.436688,2.8
26.69,332.28,26,31,52.534481,13.436691,2.8
25.50,313.91,26,32,52.534481,13.436691,2.8
26.09,344.98,23,19,52.534481,13.436684,2.2
26.69,332.28,25,31,52.534485,13.436684,2.3
26.09,351.46,25,31,52.534489,13.436666,2.3
26.69,326.07,25,31,52.534489,13.436666,2.2
26.09,326.07,23,19,52.534489,13.436648,2
26.09,338.58,26,32,52.534492,13.436638,2
26.09,338.58,25,31,52.534492,13.436631,2
26.09,326.07,26,31,52.534492,13.436631,1.9
26.09,332.28,26,31,52.534492,13.436624,2
26.09,332.28,23,19,52.534496,13.43661,2.2
26.09,338.58,26,29,52.534496,13.436607,2.2
26.09,319.94,25,31,52.534496,13.436607,2.5
26.09,332.28,26,31,52.5345,13.436593,2.5
26.09,338.58,25,30,52.5345,13.436584,2
26.09,344.98,26,32,52.534496,13.436586,2
26.09,319.94,23,19,52.534496,13.436586,1.7
26.09,332.28,26,31,52.534504,13.43658,2
25.50,344.98,23,19,52.534504,13.436582,1.9
26.09,332.28,26,32,52.534504,13.436586,1.9
26.09,313.91,26,31,52.534504,13.436586,2.7
26.69,326.07,22,20,52.534515,13.436569,2.7
26.09,313.91,22,20,52.534515,13.436569,2.7
26.09,326.07,26,31,52.534519,13.436545,1.4
26.09,338.58,20,19,52.534531,13.436527,1.4
25.50,313.91,22,20,52.534531,13.436527,-0.5
26.09,332.28,25,30,52.534538,13.436511,-1.6
26.09,332.28,23,19,52.53455,13.436489,-3.4
26.09,338.58,26,31,52.534565,13.436466,-3.4
25.50,319.94,26,31,52.534565,13.436466,-3
25.50,326.07,26,31,52.53458,13.436445,-3.6
26.09,332.28,25,32,52.534584,13.436448,-3.6
26.09,332.28,23,19,52.53458,13.436455,-3.6
25.50,313.91,26,31,52.53458,13.436455,-7.9
26.09,326.07,25,30,52.534576,13.436468,-8.7
25.50,326.07,20,19,52.534569,13.436482,-10.5
25.50,338.58,26,31,52.534561,13.436507,-10.5
25.50,319.94,26,32,52.534561,13.436507,-10.8
25.50,326.07,23,19,52.534554,13.436538,-10.7
25.50,332.28,26,33,52.534546,13.436551,-11.2
25.50,326.07,26,32,52.534538,13.436564,-11.2
25.50,307.96,26,31,52.534538,13.436564,-12
25.50,332.28,26,31,52.534531,13.436577,-12
24.92,313.91,26,32,52.534531,13.436577,-12.9
26.09,332.28,23,19,52.534527,13.4366,-13.5
25.50,332.28,26,31,52.534519,13.436617,-13.5
25.50,307.96,26,32,52.534519,13.436617,-14
26.09,332.28,26,30,52.534512,13.436625,-13.9
26.09,319.94,26,30,52.534512,13.436633,-13.7
25.50,344.98,26,31,52.534508,13.436647,-13.7
25.50,313.91,26,32,52.534508,13.436647,-13.5
25.50,326.07,26,31,52.5345,13.436655,-13.1
24.92,332.28,26,31,52.534492,13.436662,-13.3
24.92,313.91,26,30,52.534489,13.436676,-13.3
24.92,97.73,25,30,52.534489,13.436676,-12.2
25.50,378.35,26,30,52.534485,13.436689,-12.2
25.50,326.07,26,31,52.534485,13.436689,-9.1
26.09,332.28,26,31,52.534481,13.436694,-5.7
25.50,326.07,26,31,52.534485,13.436693,-5.7
25.50,319.94,26,32,52.534485,13.436693,-3.9
25.50,332.28,23,19,52.534504,13.436699,8.6
25.50,332.28,23,19,52.534504,13.436709,7.9
26.09,326.07,26,31,52.5345,13.436698,7.9
25.50,307.96,26,32,52.5345,13.436698,6.4
26.09,338.58,23,19,52.5345,13.436715,3.5
26.09,364.72,26,31,52.534508,13.436658,7.5
26.09,319.94,23,19,52.534473,13.436643,9.5
26.09,344.98,26,32,52.534466,13.436553,9.5
26.09,326.07,26,31,52.534466,13.436553,22.2
26.09,351.46,26,32,52.534447,13.436495,17.2
26.09,344.98,26,32,52.534447,13.436499,12
26.09,313.91,26,32,52.534454,13.4363,29.3
26.09,338.58,22,20,52.534451,13.436246,29.3
26.09,290.63,26,32,52.534451,13.436246,29.4
26.09,351.46,26,31,52.534443,13.436193,28.8
26.09,332.28,26,32,52.534447,13.436154,29.7
26.69,332.28,26,30,52.534439,13.436039,29.7
25.50,319.94,22,20,52.534439,13.436039,31
24.92,332.28,26,30,52.534424,13.436002,23.2
26.09,344.98,26,31,52.534416,13.435999,11.1
26.09,319.94,26,31,52.534416,13.436014,11.1
26.09,319.94,26,31,52.534416,13.436014,6.8
26.09,338.58,22,20,52.534405,13.436036,9.3
25.50,338.58,26,31,52.534397,13.436046,14.5
25.50,307.96,26,31,52.534416,13.436199,14.5
25.50,344.98,26,32,52.534416,13.436199,2.7
25.50,371.48,26,31,52.53442,13.436261,-4.6
25.50,358.04,26,30,52.534428,13.436346,-8.8
26.09,332.28,26,31,52.53442,13.43644,-8.8
25.50,313.91,26,31,52.53442,13.43644,-12.6
25.50,332.28,23,19,52.534409,13.436522,-9.3
25.50,351.46,26,32,52.534401,13.436576,-5.6
25.50,326.07,26,32,52.534378,13.43663,-5.6
25.50,332.28,25,31,52.534378,13.43663,-6.5
24.92,319.94,26,31,52.534382,13.436655,-13.6
24.92,371.48,26,32,52.534386,13.436684,-15.5
24.92,332.28,26,31,52.534378,13.436717,-15.5
25.50,253.06,26,31,52.534378,13.436717,-10.5
24.92,319.94,26,31,52.534382,13.436733,-9.6
25.50,371.48,25,32,52.534378,13.43673,-8.4
24.92,378.35,26,32,52.534378,13.436726,-7.5
24.92,319.94,22,20,52.534382,13.436734,-7.5
24.92,326.07,23,19,52.534382,13.436734,-6.5
25.50,326.07,23,19,52.534382,13.436742,-4.6
25.50,326.07,26,32,52.534386,13.436733,-2.5
24.92,338.58,26,32,52.534382,13.436751,-2.5
24.92,307.96,25,32,52.534382,13.436751,-2
25.50,307.96,25,31,52.534386,13.436759,-2.6
24.92,332.28,26,31,52.534367,13.436661,24.2
25.50,358.04,26,32,52.534355,13.436625,24.2
24.92,302.10,26,31,52.534355,13.436625,21
25.50,326.07,26,31,52.53434,13.436549,33.1
24.92,351.46,25,30,52.534313,13.436477,32.6
25.50,296.32,26,32,52.534302,13.436431,32.6
25.50,313.91,22,20,52.534302,13.436431,24.2
25.50,332.28,23,19,52.534294,13.436402,20.9
25.50,332.28,26,31,52.534283,13.436363,11.8
24.35,285.02,22,20,52.534286,13.436301,11.8
24.92,319.94,23,19,52.534286,13.436301,19.7
25.50,332.28,26,31,52.534286,13.436275,40
25.50,326.07,25,33,52.534286,13.436245,38.2
25.50,344.98,25,32,52.53429,13.436187,38.2
25.50,296.32,23,19,52.53429,13.436187,34
24.92,364.72,23,19,52.534283,13.436154,28.8
25.50,351.46,26,31,52.53429,13.436115,21.3
25.50,344.98,22,20,52.534283,13.436103,21.3
25.50,326.07,26,31,52.534283,13.436103,18.9
26.09,274.05,23,19,52.534275,13.436087,18.9
24.92,290.63,25,31,52.534275,13.436087,16.9
25.50,371.48,22,20,52.534275,13.436048,22.6
25.50,326.07,22,20,52.534286,13.436008,22.6
25.50,319.94,25,31,52.534286,13.436008,24.6
25.50,338.58,22,20,52.534294,13.435975,14.9
26.09,319.94,25,30,52.534302,13.435944,11.7
26.09,9744.00,25,31,52.534576,13.436041,-22
25.50,364.72,25,31,52.534378,13.436326,-38.5
25.50,351.46,25,29,52.534225,13.436368,-38.5
25.50,332.28,22,20,52.534225,13.436368,-37.2
25.50,332.28,22,20,52.534286,13.436425,-27.4
25.50,338.58,22,20,52.534294,13.436523,-27.4
26.09,296.32,22,20,52.534294,13.436523,-22.5
25.50,319.94,22,20,52.534527,13.436522,-22.5
25.50,302.10,22,20,52.534527,13.436522,19.2
26.09,338.58,25,31,52.534649,13.436512,42.5
26.09,319.94,22,20,52.534668,13.436538,42.5
26.09,319.94,22,20,52.534668,13.436538,48.4
26.09,371.48,25,30,52.534649,13.436558,54.5
26.69,351.46,22,20,52.534645,13.436588,56.2
24.92,344.98,22,20,52.534618,13.43664,56.2
26.09,296.32,25,32,52.534618,13.43664,58.7
26.09,344.98,22,20,52.534588,13.436682,58.7
25.50,313.91,22,20,52.534588,13.436682,58.7
26.09,332.28,22,20,52.534584,13.436717,59.2
26.69,332.28,22,20,52.534557,13.436765,59.2
26.09,307.96,25,31,52.534557,13.436765,60.2
26.09,326.07,22,20,52.534546,13.436786,61.2
26.09,338.58,22,20,52.534534,13.436831,63.8
26.09,338.58,22,20,52.534527,13.43686,63.8
25.50,302.10,25,32,52.534527,13.43686,66.9
25.50,313.91,22,20,52.534508,13.4369,67.4
24.92,313.91,22,20,52.534515,13.43694,69.1
25.50,332.28,22,20,52.534504,13.43698,69.1
25.50,313.91,24,34,52.534504,13.43698,70.1
24.92,344.98,22,20,52.534485,13.436998,70.6
25.50,332.28,24,33,52.534466,13.437025,72.1
25.50,326.07,21,20,52.534451,13.437045,72.1
25.50,307.96,24,32,52.534451,13.437045,73.5
25.50,326.07,25,30,52.534428,13.43706,73
25.50,332.28,24,33,52.53442,13.437079,73
25.50,326.07,22,20,52.534405,13.43709,73
24.35,313.91,24,32,52.534405,13.43709,73.6
24.35,326.07,24,31,52.534374,13.437103,72.6
24.92,332.28,24,32,52.53437,13.437138,72.7
24.92,358.04,25,31,52.534363,13.437158,72.7
25.50,332.28,24,32,52.534359,13.437162,72.7
24.92,296.32,22,20,52.534359,13.437162,73
24.92,344.98,24,32,52.534344,13.437177,72.7
24.92,332.28,24,32,52.534332,13.437183,72.5
24.92,351.46,24,32,52.534325,13.437212,72.5
25.50,296.32,21,20,52.534325,13.437212,75
24.35,313.91,24,32,52.534313,13.437224,75.3
24.92,313.91,24,32,52.534302,13.437228,74
25.50,313.91,24,32,52.534279,13.437243,74
24.35,302.10,24,32,52.534279,13.437243,73.4
24.92,313.91,21,20,52.534264,13.437256,72.7
24.35,332.28,24,32,52.534248,13.43726,71.7
24.35,313.91,24,31,52.534245,13.437268,71.7
24.92,307.96,24,33,52.534245,13.437268,71.7
24.35,313.91,21,20,52.534237,13.437295,71.7
24.92,319.94,21,20,52.534225,13.437333,73.2
24.92,307.96,21,20,52.534225,13.437342,73.2
24.35,313.91,24,32,52.534225,13.437342,73.1
24.35,307.96,24,32,52.534214,13.437346,72
24.35,351.46,24,30,52.534203,13.437365,72.6
24.92,326.07,24,31,52.534199,13.437367,73
24.35,332.28,21,20,52.534187,13.437371,73
24.35,290.63,21,20,52.534187,13.437371,73.3
23.79,302.10,24,32,52.53413,13.437137,65
24.35,319.94,24,30,52.534084,13.437019,65.4
24.35,307.96,24,31,52.534046,13.436975,65.4
24.92,313.91,21,20,52.534046,13.436975,63
23.79,313.91,24,31,52.533916,13.437001,66.7
24.35,364.72,24,31,52.533901,13.437014,65.8
